4,hutch
3,hydro
3,hyena
3,hymen
3,hyper
3,icily
3,icing
4,ideal
3,idiom
3,idiot
2,idler
3,idyll
3,igloo
3,iliac
4,image
3,imbue
4,impel
3,imply
3,inane
3,inbox
2,incur
3,index
3,inept
2,inert
3,infer
2,ingot
3,inlay
4,inlet
4,inner
3,input
2,inter
2,intro
2,ionic
5,irate
2,irony
2,islet
3,issue
3,itchy
3,ivory
4,jaunt
5,jazzy
6,jelly
4,jerky
4,jetty
5,jewel
5,jiffy
2,joint
3,joist
7,joker
6,jolly
2,joust
4,judge
3,juice
3,juicy
5,jumbo
4,jumpy
3,junta
3,junto
3,juror
4,kappa
3,karma
3,kayak
4,kebab
5,khaki
5,kinky
3,kiosk
5,kitty
4,knack
2,knave
3,knead
3,kneed
4,kneel
2,knelt
4,knife
3,knock
3,knoll
3,known
5,koala
6,krill
2,label
2,labor
1,laden
4,ladle
1,lager
3,lance
2,lanky
3,lapel
2,lapse
2,large
4,larva
2,lasso
3,latch
6,later
1,lathe
3,latte
4,laugh
9,layer
3,leach
4,leafy
5,leaky
2,leant
1,leapt
4,learn
2,lease
3,leash
2,least
2,leave
2,ledge
3,leech
3,leery
2,lefty
5,legal
4,leggy
3,lemon
3,lemur
3,leper
3,level
4,lever
3,libel
3,liege
7,light
3,liken
3,lilac
3,limbo
4,limit
4,linen
6,liner
3,lingo
2,lipid
1,lithe
7,liver
3,livid
3,llama
3,loamy
2,loath
3,lobby
5,local
2,locus
3,lodge
5,lofty
2,logic
2,login
5,loopy
2,loose
4,lorry
2,loser
3,louse
3,lousy
4,lover
5,lower
5,lowly
6,loyal
2,lucid
2,lucky
3,lumen
3,lumpy
3,lunar
2,lunch
3,lunge
3,lupus
2,lurch
3,lurid
6,lusty
2,lying
3,lymph
3,lynch
2,lyric
3,macaw
3,macho
3,macro
4,madam
2,madly
4,mafia
4,magic
4,magma
3,maize
4,major
8,maker
4,mambo
4,mamma
3,mammy
3,manga
4,mange
3,mango
2,mangy
2,mania
3,manic
1,manly
2,manor
3,maple
4,march
5,marry
3,marsh
3,mason
2,masse
6,match
3,matey
3,mauve
5,maxim
5,maybe
3,mayor
3,mealy
3,meant
3,meaty
4,mecca
4,medal
3,media
2,medic
5,melee
3,melon
3,mercy
4,merge
2,merit
2,merry
3,metal
4,meter
2,metro
3,micro
4,midge
3,midst
8,might
4,milky
3,mimic
2,mince
5,miner
3,minim
2,minor
3,minty
5,minus
2,mirth
2,miser
6,missy
4,mocha
3,modal
3,model
3,modem
4,mogul
4,moist
4,molar
4,moldy
5,money
3,month
4,moody
3,moose
2,moral
3,moron
4,morph
3,mossy
3,motel
3,motif
2,motor
4,motto
3,moult
6,mound
3,mount
3,mourn
2,mouse
4,mouth
6,mover
4,movie
2,mower
4,mucky
3,mucus
4,muddy
3,mulch
5,mummy
5,munch
2,mural
5,murky
7,mushy
3,music
4,musky
7,musty
3,myrrh
2,nadir
3,naive
5,nanny
2,nasal
2,nasty
3,natal
4,naval
2,navel
3,needy
3,neigh
2,nerdy
4,nerve
5,never
6,newer
3,newly
4,nicer
3,niche
3,niece
3,night
4,ninja
6,ninny
3,ninth
5,noble
3,nobly
3,noise
2,noisy
3,nomad
5,noose
2,north
5,nosey
2,notch
2,novel
6,nudge
2,nurse
3,nutty
2,nylon
3,nymph
5,oaken
4,obese
3,occur
3,ocean
2,octal
3,octet
4,odder
3,oddly
3,offal
4,offer
4,often
2,olden
2,older
2,olive
4,ombre
3,omega
4,onion
2,onset
3,opera
3,opine
3,opium
3,optic
3,orbit
3,order
3,organ
2,other
4,otter
3,ought
3,ounce
2,outdo
1,outer
3,outgo
3,ovary
4,ovate
3,overt
2,ovine
3,ovoid
5,owing
3,owner
2,oxide
4,ozone
6,paddy
3,pagan
4,paint
4,paler
3,palsy
3,panel
3,panic
3,pansy
4,papal
4,paper
5,parer
4,parka
3,parry
4,parse
2,party
4,pasta
4,paste
4,pasty
7,patch
3,patio
3,patsy
3,patty
4,pause
3,payee
5,payer
3,peace
3,peach
3,pearl
2,pecan
3,pedal
2,penal
3,pence
4,penne
6,penny
4,perch
4,peril
3,perky
2,pesky
2,pesto
3,petal
3,petty
2,phase
3,phone
3,phony
2,photo
2,piano
2,picky
3,piece
3,piety
3,piggy
3,pilot
4,pinch
3,piney
4,pinky
3,pinto
5,piper
5,pique
8,pitch
3,pithy
2,pivot
3,pixel
3,pixie
4,pizza
2,place
5,plaid
3,plain
3,plait
1,plane
5,plank
2,plant
2,plate
4,plaza
2,plead
2,pleat
4,plied
3,plier
3,pluck
3,plumb
3,plume
3,plump
4,plunk
4,plush
3,poesy
4,point
3,poise
4,poker
5,polar
5,polka
3,polyp
2,pooch
4,poppy
2,porch
5,poser
3,posit
3,posse
3,pouch
7,pound
3,pouty
6,power
5,prank
5,prawn
4,preen
5,press
3,price
3,prick
4,pride
3,pried
3,prime
2,primo
3,print
2,prior
4,prism
4,privy
4,prize
2,probe
6,prone
2,prong
2,proof
2,prose
3,proud
6,prove
4,prowl
4,proxy
4,prude
3,prune
2,psalm
3,pubic
3,pudgy
4,puffy
3,pulpy
2,pulse
6,punch
5,pupal
3,pupil
5,puppy
3,puree
2,purer
4,purge
4,purse
2,pushy
5,putty
3,pygmy
3,quack
3,quail
4,quake
3,qualm
4,quark
4,quart
4,quash
3,quasi
4,queen
6,queer
4,quell
4,query
7,quest
4,queue
3,quick
4,quiet
3,quill
3,quilt
3,quirk
2,quite
4,quota
3,quote
3,quoth
2,rabbi
2,rabid
5,racer
2,radar
2,radii
3,radio
2,rainy
1,raise
5,rajah
2,rally
3,ralph
3,ramen
3,ranch
2,randy
3,range
3,rapid
6,rarer
2,raspy
2,ratio
2,ratty
3,raven
3,rayon
4,razor
3,reach
3,react
3,ready
3,realm
4,rearm
3,rebar
3,rebel
4,rebus
3,rebut
3,recap
4,recur
3,recut
3,reedy
4,refer
3,refit
4,regal
3,rehab
3,reign
3,relax
4,relay
3,relic
6,remit
2,renal
3,renew
4,repay
4,repel
3,reply
4,rerun
2,reset
3,resin
3,retch
3,retro
3,retry
3,reuse
5,revel
3,revue
2,rhino
4,rhyme
7,rider
2,ridge
3,rifle
3,right
3,rigid
3,rigor
3,rinse
3,ripen
4,riper
2,risen
3,riser
2,risky
2,rival
7,river
3,rivet
3,roach
3,roast
2,robin
3,robot
3,rocky
2,rodeo
5,roger
3,rogue
5,roomy
3,roost
3,rotor
3,rouge
3,rough
2,round
2,rouse
3,route
7,rover
3,rowdy
7,rower
3,royal
3,ruddy
4,ruder
4,rugby
3,ruler
3,rumba
4,rumor
3,rupee
6,rural
2,rusty
3,sadly
2,safer
1,saint
3,salad
5,sally
1,salon
5,salsa
3,salty
4,salve
2,salvo
3,sandy
5,saner
5,sappy
6,sassy
2,satin
2,satyr
3,sauce
4,saucy
3,sauna
2,saute
3,savor
3,savoy
7,savvy
3,scald
3,scale
3,scalp
5,scaly
2,scamp
2,scant
2,scare
3,scarf
4,scary
3,scene
3,scent
3,scion
4,scoff
2,scold
2,scone
3,scoop
2,scope
2,score
3,scorn
2,scour
2,scout
3,scowl
5,scram
2,scrap
2,scree
3,screw
3,scrub
3,scrum
2,scuba
2,sedan
3,seedy
4,segue
4,seize
3,semen
3,sense
2,sepia
4,serif
4,serum
4,serve
3,setup
4,seven
7,sever
3,sewer
3,shack
3,shade
3,shady
3,shaft
4,shake
2,shaky
4,shale
2,shall
2,shalt
5,shame
4,shank
3,shape
2,shard
3,share
3,shark
4,sharp
2,shave
3,shawl
2,shear
3,sheen
3,sheep
5,sheer
2,sheet
3,sheik
4,shelf
3,shell
3,shied
2,shift
3,shine
3,shiny
2,shire
2,shirk
2,shirt
2,shoal
3,shock
3,shone
4,shook
2,shoot
3,shore
3,shorn
2,short
1,shout
3,shove
3,shown
3,showy
4,shrew
3,shrub
2,shrug
2,shuck
2,shunt
3,shush
2,shyly
2,siege
3,sieve
3,sight
3,sigma
2,silky
2,silly
4,since
3,sinew
3,singe
5,siren
4,sissy
3,sixth
3,sixty
2,skate
3,skier
3,skiff
3,skill
4,skimp
3,skirt
3,skulk
2,skull
3,skunk
3,slack
2,slain
3,slang
1,slant
2,slash
2,slate
5,slave
3,sleek
3,sleep
4,sleet
2,slept
2,slice
3,slick
3,slide
4,slime
2,slimy
3,sling
2,slink
4,sloop
2,slope
3,slosh
2,sloth
5,slump
3,slung
4,slunk
2,slurp
3,slush
3,slyly
3,smack
2,small
4,smart
2,smash
4,smear
4,smell
3,smelt
2,smile
3,smirk
4,smite
2,smith
4,smock
4,smoke
3,smoky
4,smote
3,snack
3,snail
4,snake
3,snaky
4,snare
4,snarl
3,sneak
6,sneer
3,snide
3,sniff
2,snipe
3,snoop
5,snore
4,snort
4,snout
4,snowy
3,snuck
3,snuff
4,soapy
3,sober
5,soggy
4,solar
3,solid
3,solve
2,sonar
3,sonic
3,sooth
3,sooty
3,sorry
2,sound
2,south
2,sower
3,space
3,spade
2,spank
6,spare
3,spark
2,spasm
4,spawn
3,speak
5,spear
2,speck
3,speed
4,spell
3,spelt
3,spend
4,spent
2,sperm
2,spice
3,spicy
3,spied
2,spiel
4,spike
4,spiky
4,spill
3,spilt
5,spine
3,spiny
2,spire
1,spite
2,splat
3,split
3,spoil
3,spoke
3,spoof
4,spook
5,spool
2,spoon
1,spore
5,sport
5,spout
1,spray
4,spree
3,sprig
4,spunk
3,spurn
2,spurt
3,squad
3,squat
3,squib
3,stack
4,staff
3,stage
4,staid
2,stain
2,stair
4,stake
1,stale
2,stalk
3,stall
5,stamp
2,stand
4,stank
2,stare
1,stark
4,start
4,stash
6,state
7,stave
2,stead
3,steak
2,steal
4,steam
2,steed
4,steel
6,steep
2,steer
3,stein
3,stern
4,stick
4,stiff
4,still
2,stilt
4,sting
3,stink
3,stint
3,stock
5,stoic
3,stoke
2,stole
4,stomp
4,stone
6,stony
4,stood
5,stool
3,stoop
3,store
2,stork
3,storm
4,story
6,stout
5,stove
1,strap
5,straw
6,stray
3,strip
2,strut
4,stuck
4,study
5,stuff
3,stump
4,stung
3,stunk
4,stunt
4,style
4,suave
4,sugar
3,suing
5,suite
2,sulky
3,sully
2,sumac
5,sunny
5,super
4,surer
3,surge
4,surly
3,sushi
3,swami
3,swamp
5,swarm
3,swash
3,swath
2,swear
4,sweat
4,sweep
5,sweet
6,swell
4,swept
4,swift
5,swill
4,swine
3,swing
3,swirl
3,swish
4,swoon
4,swoop
3,sword
6,swore
2,sworn
4,swung
3,synod
3,syrup
4,tabby
2,table
3,taboo
3,tacit
3,tacky
4,taffy
3,taint
3,taken
2,taker
4,tally
3,talon
4,tamer
4,tango
2,tangy
5,taper
3,tapir
2,tardy
4,tarot
2,taste
2,tasty
6,tatty
3,taunt
3,tawny
2,teach
2,teary
2,tease
3,teddy
3,teeth
3,tempo
4,tenet
3,tenor
3,tense
3,tenth
2,tepee
3,tepid
2,terra
1,terse
2,testy
4,thank
2,theft
3,their
2,theme
2,there
2,these
4,theta
3,thick
4,thief
4,thigh
2,thing
3,think
2,third
2,thong
2,thorn
1,those
1,three
2,threw
1,throb
2,throw
3,thrum
3,thumb
4,thump
3,thyme
2,tiara
2,tibia
3,tidal
2,tiger
3,tight
2,tilde
4,timer
4,timid
2,tipsy
2,titan
2,tithe
3,title
1,toast
2,today
4,toddy
2,token
3,tonal
2,tonga
3,tonic
2,tooth
3,topaz
3,topic
2,torch
3,torso
5,torus
4,total
4,totem
3,touch
4,tough
2,towel
2,tower
4,toxic
3,toxin
2,trace
3,track
2,tract
2,trade
3,trail
4,train
1,trait
3,tramp
1,trash
4,trawl
1,tread
2,treat
2,trend
3,triad
4,trial
2,tribe
3,trice
2,trick
2,tried
6,tripe
7,trite
2,troll
2,troop
4,trope
5,trout
5,trove
3,truce
2,truck
3,truer
2,truly
3,trump
3,trunk
3,truss
2,trust
4,truth
3,tryst
3,tubal
3,tuber
3,tulip
3,tulle
2,tumor
3,tunic
2,turbo
3,tutor
2,twang
2,tweak
2,tweed
5,tweet
3,twice
2,twine
3,twirl
2,twist
3,twixt
2,tying
3,udder
3,ulcer
3,ultra
3,umbra
3,uncle
3,uncut
4,under
3,undid
4,undue
5,unfed
2,unfit
3,unify
5,union
3,unite
3,unity
3,unlit
2,unmet
3,unset
2,untie
3,until
4,unwed
5,unzip
3,upper
3,upset
3,urban
4,urine
3,usage
3,usher
3,using
3,usual
3,usurp
3,utile
3,utter
4,vague
3,valet
4,valid
3,valor
3,value
3,valve
4,vapid
5,vapor
5,vault
6,vaunt
4,vegan
3,venom
3,venue
2,verge
5,verse
2,verso
3,verve
3,vicar
2,video
3,vigil
2,vigor
3,villa
3,vinyl
3,viola
4,viper
3,viral
4,virus
3,visit
2,visor
3,vista
4,vital
4,vivid
3,vixen
6,vocal
5,vodka
4,vogue
4,voice
3,voila
3,vomit
4,voter
5,vouch
4,vowel
5,vying
4,wacky
5,wafer
8,wager
4,wagon
3,waist
4,waive
3,waltz
3,warty
5,waste
8,watch
10,water
6,waver
4,waxen
3,weary
4,weave
5,wedge
5,weedy
4,weigh
3,weird
3,welch
3,welsh
5,wench
4,whack
4,whale
4,wharf
3,wheat
5,wheel
4,whelp
4,where
4,which
4,whiff
4,while
5,whine
3,whiny
2,whirl
2,whisk
2,white
3,whole
4,whoop
4,whose
2,widen
8,wider
3,widow
3,width
4,wield
10,wight
7,willy
4,wimpy
3,wince
5,winch
4,windy
4,wiser
3,wispy
9,witch
6,witty
4,woken
3,woman
3,women
7,woody
4,wooer
2,wooly
5,woozy
4,wordy
3,world
5,worry
7,worse
2,worst
3,worth
3,would
3,wound
5,woven
6,wrack
4,wrath
4,wreak
3,wreck
5,wrest
4,wring
4,wrist
3,write
4,wrong
3,wrote
4,wrung
3,wryly
3,yacht
3,yearn
5,yeast
5,yield
3,young
3,youth
2,zebra
4,zesty
4,zonal
