5,quilt
4,quirk
4,quite
5,quota
4,quote
5,quoth
4,rabbi
3,rabid
7,racer
3,radar
5,radii
3,radio
4,rainy
2,raise
6,rajah
4,rally
4,ralph
4,ramen
4,ranch
3,randy
4,range
4,rapid
9,rarer
3,raspy
2,ratio
5,ratty
3,raven
4,rayon
6,razor
4,reach
4,react
4,ready
3,realm
6,rearm
4,rebar
5,rebel
3,rebus
3,rebut
4,recap
5,recur
4,recut
4,reedy
7,refer
6,refit
5,regal
4,rehab
3,reign
4,relax
5,relay
5,relic
7,remit
3,renal
4,renew
5,repay
5,repel
4,reply
4,rerun
4,reset
4,resin
4,retch
4,retro
4,retry
4,reuse
7,revel
5,revue
3,rhino
4,rhyme
3,rider
3,ridge
3,rifle
4,right
4,rigid
4,rigor
3,rinse
3,ripen
4,riper
3,risen
5,riser
3,risky
4,rival
5,river
3,rivet
4,roach
4,roast
3,robin
4,robot
5,rocky
3,rodeo
5,roger
3,rogue
6,roomy
5,roost
5,rotor
4,rouge
5,rough
3,round
3,rouse
3,route
7,rover
4,rowdy
5,rower
5,royal
4,ruddy
4,ruder
4,rugby
5,ruler
4,rumba
5,rumor
5,rupee
7,rural
3,rusty
3,sadly
3,safer
4,saint
5,salad
3,sally
4,salon
4,salsa
4,salty
4,salve
5,salvo
4,sandy
6,saner
4,sappy
7,sassy
4,satin
3,satyr
4,sauce
7,saucy
5,sauna
3,saute
4,savor
4,savoy
5,savvy
4,scald
3,scale
3,scalp
3,scaly
3,scamp
4,scant
3,scare
4,scarf
5,scary
4,scene
3,scent
3,scion
5,scoff
3,scold
4,scone
6,scoop
3,scope
3,score
4,scorn
3,scour
4,scout
4,scowl
6,scram
3,scrap
4,scree
3,screw
4,scrub
4,scrum
3,scuba
3,sedan
4,seedy
6,segue
5,seize
6,semen
4,sense
4,sepia
3,serif
4,serum
4,serve
4,setup
7,seven
8,sever
4,sewer
4,shack
4,shade
4,shady
4,shaft
5,shake
5,shaky
4,shale
5,shall
3,shalt
6,shame
3,shank
4,shape
3,shard
4,share
4,shark
5,sharp
3,shave
4,shawl
3,shear
6,sheen
6,sheep
7,sheer
4,sheet
4,sheik
4,shelf
5,shell
4,shied
4,shift
3,shine
4,shiny
3,shire
3,shirk
3,shirt
3,shoal
4,shock
3,shone
5,shook
4,shoot
4,shore
3,shorn
3,short
3,shout
4,shove
4,shown
4,showy
4,shrew
4,shrub
3,shrug
4,shuck
4,shunt
6,shush
3,shyly
4,siege
5,sieve
5,sight
3,sigma
3,silky
3,silly
4,since
4,sinew
3,singe
4,siren
5,sissy
4,sixth
4,sixty
3,skate
4,skier
4,skiff
4,skill
5,skimp
4,skirt
4,skulk
4,skull
4,skunk
4,slack
4,slain
4,slang
3,slant
5,slash
3,slate
6,slave
4,sleek
4,sleep
4,sleet
3,slept
3,slice
3,slick
4,slide
5,slime
3,slimy
4,sling
4,slink
4,sloop
3,slope
7,slosh
4,sloth
4,slump
3,slung
4,slunk
3,slurp
7,slush
4,slyly
4,smack
6,small
6,smart
4,smash
5,smear
4,smell
4,smelt
3,smile
4,smirk
5,smite
3,smith
5,smock
4,smoke
4,smoky
4,smote
4,snack
5,snail
5,snake
4,snaky
5,snare
5,snarl
4,sneak
8,sneer
4,snide
4,sniff
3,snipe
5,snoop
6,snore
5,snort
5,snout
5,snowy
4,snuck
4,snuff
4,soapy
4,sober
6,soggy
5,solar
4,solid
4,solve
3,sonar
4,sonic
5,sooth
5,sooty
4,sorry
3,sound
3,south
3,sower
3,space
4,spade
4,spank
7,spare
4,spark
7,spasm
4,spawn
3,speak
6,spear
3,speck
5,speed
5,spell
4,spelt
4,spend
5,spent
4,sperm
3,spice
4,spicy
3,spied
3,spiel
5,spike
5,spiky
5,spill
4,spilt
6,spine
4,spiny
3,spire
3,spite
3,splat
4,split
4,spoil
4,spoke
5,spoof
5,spook
4,spool
5,spoon
3,spore
6,sport
6,spout
2,spray
5,spree
4,sprig
3,spunk
4,spurn
3,spurt
4,squad
4,squat
4,squib
4,stack
6,staff
4,stage
5,staid
4,stain
3,stair
5,stake
2,stale
3,stalk
4,stall
3,stamp
4,stand
5,stank
3,stare
3,stark
8,start
7,stash
8,state
7,stave
3,stead
4,steak
3,steal
5,steam
5,steed
5,steel
4,steep
3,steer
4,stein
4,stern
3,stick
5,stiff
5,still
5,stilt
6,sting
4,stink
6,stint
4,stock
3,stoic
4,stoke
3,stole
3,stomp
5,stone
6,stony
6,stood
7,stool
6,stoop
3,store
3,stork
4,storm
5,story
7,stout
6,stove
3,strap
6,straw
7,stray
5,strip
4,strut
5,stuck
4,study
4,stuff
4,stump
5,stung
4,stunk
5,stunt
4,style
5,suave
5,sugar
4,suing
6,suite
3,sulky
4,sully
4,sumac
6,sunny
5,super
6,surer
3,surge
5,surly
4,sushi
3,swami
4,swamp
5,swarm
5,swash
5,swath
2,swear
5,sweat
6,sweep
6,sweet
7,swell
4,swept
5,swift
6,swill
4,swine
4,swing
4,swirl
4,swish
5,swoon
4,swoop
5,sword
7,swore
5,sworn
4,swung
3,synod
4,syrup
4,tabby
3,table
3,taboo
5,tacit
4,tacky
5,taffy
4,taint
3,taken
3,taker
5,tally
2,talon
5,tamer
3,tango
4,tangy
6,taper
3,tapir
3,tardy
4,tarot
2,taste
3,tasty
8,tatty
5,taunt
4,tawny
3,teach
3,teary
2,tease
4,teddy
5,teeth
4,tempo
6,tenet
4,tenor
4,tense
4,tenth
5,tepee
4,tepid
4,terra
3,terse
3,testy
4,thank
4,theft
4,their
4,theme
3,there
4,these
5,theta
3,thick
4,thief
3,thigh
3,thing
3,think
3,third
3,thong
3,thorn
3,those
4,three
3,threw
2,throb
3,throw
4,thrum
4,thumb
4,thump
3,thyme
3,tiara
3,tibia
4,tidal
3,tiger
3,tight
4,tilde
5,timer
5,timid
3,tipsy
3,titan
3,tithe
5,title
3,toast
3,today
5,toddy
4,token
3,tonal
4,tonga
4,tonic
4,tooth
5,topaz
4,topic
3,torch
4,torso
4,torus
4,total
5,totem
4,touch
3,tough
3,towel
6,tower
4,toxic
4,toxin
3,trace
4,track
6,tract
3,trade
3,trail
4,train
5,trait
6,tramp
2,trash
3,trawl
2,tread
3,treat
3,trend
4,triad
2,trial
3,tribe
4,trice
3,trick
3,tried
7,tripe
8,trite
3,troll
3,troop
5,trope
6,trout
6,trove
4,truce
3,truck
5,truer
3,truly
4,trump
4,trunk
4,truss
3,trust
5,truth
4,tryst
4,tubal
4,tuber
4,tulip
4,tulle
3,tumor
3,tunic
3,turbo
4,tutor
4,twang
4,tweak
3,tweed
6,tweet
4,twice
3,twine
4,twirl
4,twist
5,twixt
4,tying
5,udder
4,ulcer
4,ultra
5,umbra
4,uncle
4,uncut
4,under
5,undid
6,undue
4,unfed
4,unfit
4,unify
5,union
3,unite
3,unity
4,unlit
3,unmet
3,unset
4,untie
4,until
6,unwed
6,unzip
6,upper
2,upset
3,urban
5,urine
